indicator_name,province_name,year,value
گرایش به علوم انسانی,آذربایجان غربی,1386,15.746803
گرایش به علوم انسانی,اردبیل,1386,7.5906181
گرایش به علوم انسانی,اصفهان,1386,5.883729
گرایش به علوم انسانی,ایلام,1386,17.237486
گرایش به علوم انسانی,بوشهر,1386,3.5968232
گرایش به علوم انسانی,تهران,1386,8.469161
گرایش به علوم انسانی,خراسان جنوبی,1386,6.8138242
گرایش به علوم انسانی,خراسان رضوی,1386,15.42509
گرایش به علوم انسانی,خراسان شمالی,1386,15.222926
گرایش به علوم انسانی,خوزستان,1386,15.109702
گرایش به علوم انسانی,زنجان,1386,6.2453556
گرایش به علوم انسانی,سمنان,1386,16.671673
گرایش به علوم انسانی,سیستان و بلوچستان,1386,29.529762
گرایش به علوم انسانی,فارس,1386,12.870945
گرایش به علوم انسانی,قزوین,1386,4.7352734
گرایش به علوم انسانی,قم,1386,19.751648
گرایش به علوم انسانی,کردستان,1386,6.0215416
گرایش به علوم انسانی,کرمان,1386,13.145117
گرایش به علوم انسانی,کرمانشاه,1386,9.8005648
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1386,19.911858
گرایش به علوم انسانی,لرستان,1386,13.217756
گرایش به علوم انسانی,مازندران,1386,22.090282
گرایش به علوم انسانی,مرکزی,1386,3.371891
گرایش به علوم انسانی,هرمزگان,1386,9.4740047
گرایش به علوم انسانی,همدان,1386,4.8808446
گرایش به علوم انسانی,چهارمحال و بختیاری,1386,8.380867
گرایش به علوم انسانی,کل کشور,1386,4.651341
گرایش به علوم انسانی,گلستان,1386,9.8769159
گرایش به علوم انسانی,گیلان,1386,.22729109
گرایش به علوم انسانی,یزد,1386,.47104305
گرایش به علوم انسانی,آذربایجان شرقی,1388,12.155739
گرایش به علوم انسانی,آذربایجان غربی,1388,.054828875
گرایش به علوم انسانی,اردبیل,1388,7.6802263
گرایش به علوم انسانی,اصفهان,1388,16.654747
گرایش به علوم انسانی,ایلام,1388,20.724474
گرایش به علوم انسانی,بوشهر,1388,9.4171438
گرایش به علوم انسانی,تهران,1388,13.595626
گرایش به علوم انسانی,خراسان جنوبی,1388,9.9206848
گرایش به علوم انسانی,خراسان رضوی,1388,14.015152
گرایش به علوم انسانی,خراسان شمالی,1388,1.0425886
گرایش به علوم انسانی,خوزستان,1388,9.4265127
گرایش به علوم انسانی,زنجان,1388,15.047097
گرایش به علوم انسانی,سمنان,1388,21.644741
گرایش به علوم انسانی,سیستان و بلوچستان,1388,17.948177
گرایش به علوم انسانی,فارس,1388,.57347804
گرایش به علوم انسانی,قزوین,1388,7.0647459
گرایش به علوم انسانی,قم,1388,11.128217
گرایش به علوم انسانی,کردستان,1388,.67884958
گرایش به علوم انسانی,کرمان,1388,9.5401773
گرایش به علوم انسانی,کرمانشاه,1388,7.4489741
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1388,23.968437
گرایش به علوم انسانی,لرستان,1388,15.507949
گرایش به علوم انسانی,مازندران,1388,1.2551177
گرایش به علوم انسانی,مرکزی,1388,4.094974
گرایش به علوم انسانی,هرمزگان,1388,13.359165
گرایش به علوم انسانی,همدان,1388,14.164804
گرایش به علوم انسانی,چهارمحال و بختیاری,1388,23.547356
گرایش به علوم انسانی,کل کشور,1388,15.518734
گرایش به علوم انسانی,گلستان,1388,9.8559361
گرایش به علوم انسانی,گیلان,1388,5.0474453
گرایش به علوم انسانی,یزد,1388,3.1751783
گرایش به علوم انسانی,آذربایجان شرقی,1390,14.005585
گرایش به علوم انسانی,آذربایجان غربی,1390,10.18701
گرایش به علوم انسانی,اردبیل,1390,1.1678467
گرایش به علوم انسانی,اصفهان,1390,2.9474709
گرایش به علوم انسانی,البرز,1390,7.6621313
گرایش به علوم انسانی,ایلام,1390,12.585624
گرایش به علوم انسانی,بوشهر,1390,15.41458
گرایش به علوم انسانی,تهران,1390,9.0536385
گرایش به علوم انسانی,خراسان جنوبی,1390,13.596045
گرایش به علوم انسانی,خراسان رضوی,1390,18.371918
گرایش به علوم انسانی,خراسان شمالی,1390,8.3131113
گرایش به علوم انسانی,خوزستان,1390,14.964949
گرایش به علوم انسانی,زنجان,1390,21.604507
گرایش به علوم انسانی,سمنان,1390,13.681163
گرایش به علوم انسانی,سیستان و بلوچستان,1390,5.1303959
گرایش به علوم انسانی,فارس,1390,13.371574
گرایش به علوم انسانی,قزوین,1390,10.443817
گرایش به علوم انسانی,قم,1390,4.7747436
گرایش به علوم انسانی,کردستان,1390,9.1864347
گرایش به علوم انسانی,کرمان,1390,3.9378541
گرایش به علوم انسانی,کرمانشاه,1390,6.586019
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1390,9.5126238
گرایش به علوم انسانی,لرستان,1390,6.3610792
گرایش به علوم انسانی,مازندران,1390,11.242567
گرایش به علوم انسانی,مرکزی,1390,9.9217072
گرایش به علوم انسانی,هرمزگان,1390,8.8474178
گرایش به علوم انسانی,همدان,1390,9.5304861
گرایش به علوم انسانی,چهارمحال و بختیاری,1390,13.177399
گرایش به علوم انسانی,کل کشور,1390,9.0023785
گرایش به علوم انسانی,گلستان,1390,19.811886
گرایش به علوم انسانی,گیلان,1390,13.96113
گرایش به علوم انسانی,یزد,1390,10.916253
گرایش به علوم انسانی,آذربایجان شرقی,1392,6.5900145
گرایش به علوم انسانی,آذربایجان غربی,1392,5.9823413
گرایش به علوم انسانی,اردبیل,1392,8.6322184
گرایش به علوم انسانی,اصفهان,1392,7.0087113
گرایش به علوم انسانی,البرز,1392,5.8160329
گرایش به علوم انسانی,ایلام,1392,2.9783154
گرایش به علوم انسانی,بوشهر,1392,6.0921865
گرایش به علوم انسانی,تهران,1392,.26384601
گرایش به علوم انسانی,خراسان جنوبی,1392,7.3127189
گرایش به علوم انسانی,خراسان رضوی,1392,6.3104038
گرایش به علوم انسانی,خراسان شمالی,1392,3.5682309
گرایش به علوم انسانی,خوزستان,1392,3.8949499
گرایش به علوم انسانی,زنجان,1392,7.2699428
گرایش به علوم انسانی,سمنان,1392,6.6822853
گرایش به علوم انسانی,سیستان و بلوچستان,1392,3.8504601
گرایش به علوم انسانی,فارس,1392,.10215051
گرایش به علوم انسانی,قزوین,1392,5.7978849
گرایش به علوم انسانی,قم,1392,17.781633
گرایش به علوم انسانی,کردستان,1392,5.7147293
گرایش به علوم انسانی,کرمان,1392,4.7350821
گرایش به علوم انسانی,کرمانشاه,1392,8.34583
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1392,9.7539034
گرایش به علوم انسانی,لرستان,1392,8.5076981
گرایش به علوم انسانی,مازندران,1392,9.6310253
گرایش به علوم انسانی,مرکزی,1392,7.5876508
گرایش به علوم انسانی,هرمزگان,1392,3.9905319
گرایش به علوم انسانی,همدان,1392,8.0801096
گرایش به علوم انسانی,چهارمحال و بختیاری,1392,3.3672202
گرایش به علوم انسانی,کل کشور,1392,1.3063592
گرایش به علوم انسانی,گلستان,1392,14.952322
گرایش به علوم انسانی,گیلان,1392,5.4343743
گرایش به علوم انسانی,یزد,1392,15.364573
گرایش به علوم انسانی,آذربایجان شرقی,1394,10.690824
گرایش به علوم انسانی,آذربایجان غربی,1394,.8086794
گرایش به علوم انسانی,اردبیل,1394,11.597963
گرایش به علوم انسانی,اصفهان,1394,8.7775803
گرایش به علوم انسانی,البرز,1394,7.1979856
گرایش به علوم انسانی,ایلام,1394,7.9614482
گرایش به علوم انسانی,بوشهر,1394,2.6888838
گرایش به علوم انسانی,تهران,1394,2.2821515
گرایش به علوم انسانی,خراسان جنوبی,1394,17.441013
گرایش به علوم انسانی,خراسان رضوی,1394,4.8869233
گرایش به علوم انسانی,خراسان شمالی,1394,.63782507
گرایش به علوم انسانی,خوزستان,1394,7.0411687
گرایش به علوم انسانی,زنجان,1394,1.3238726
گرایش به علوم انسانی,سمنان,1394,10.352878
گرایش به علوم انسانی,سیستان و بلوچستان,1394,2.8511789
گرایش به علوم انسانی,فارس,1394,7.0081
گرایش به علوم انسانی,قزوین,1394,.44915241
گرایش به علوم انسانی,قم,1394,3.4613659
گرایش به علوم انسانی,کردستان,1394,6.9732456
گرایش به علوم انسانی,کرمان,1394,9.999341
گرایش به علوم انسانی,کرمانشاه,1394,10.102377
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1394,11.48329
گرایش به علوم انسانی,لرستان,1394,4.4189734
گرایش به علوم انسانی,مازندران,1394,5.4471903
گرایش به علوم انسانی,مرکزی,1394,6.3797517
گرایش به علوم انسانی,هرمزگان,1394,7.5653596
گرایش به علوم انسانی,همدان,1394,2.4656892
گرایش به علوم انسانی,چهارمحال و بختیاری,1394,1.9585491
گرایش به علوم انسانی,کل کشور,1394,.51219743
گرایش به علوم انسانی,گلستان,1394,10.617022
گرایش به علوم انسانی,گیلان,1394,1.4028901
گرایش به علوم انسانی,یزد,1394,4.5465417
گرایش به علوم انسانی,آذربایجان شرقی,1396,10.520925
گرایش به علوم انسانی,آذربایجان غربی,1396,2.2666185
گرایش به علوم انسانی,اردبیل,1396,6.7587237
گرایش به علوم انسانی,اصفهان,1396,8.2238379
گرایش به علوم انسانی,البرز,1396,8.3441048
گرایش به علوم انسانی,ایلام,1396,9.7005692
گرایش به علوم انسانی,بوشهر,1396,4.6575298
گرایش به علوم انسانی,تهران,1396,8.3637609
گرایش به علوم انسانی,خراسان جنوبی,1396,14.79905
گرایش به علوم انسانی,خراسان رضوی,1396,12.506721
گرایش به علوم انسانی,خراسان شمالی,1396,13.221133
گرایش به علوم انسانی,خوزستان,1396,6.3190351
گرایش به علوم انسانی,زنجان,1396,6.5771518
گرایش به علوم انسانی,سمنان,1396,5.381814
گرایش به علوم انسانی,سیستان و بلوچستان,1396,2.8420208
گرایش به علوم انسانی,فارس,1396,3.1418037
گرایش به علوم انسانی,قزوین,1396,13.862624
گرایش به علوم انسانی,قم,1396,5.8819904
گرایش به علوم انسانی,کردستان,1396,1.8312229
گرایش به علوم انسانی,کرمان,1396,7.824769
گرایش به علوم انسانی,کرمانشاه,1396,8.018609
گرایش به علوم انسانی,کهگیلویه و بویراحمد,1396,12.217163
گرایش به علوم انسانی,لرستان,1396,3.7685444
گرایش به علوم انسانی,مازندران,1396,12.491194
گرایش به علوم انسانی,مرکزی,1396,3.4841197
گرایش به علوم انسانی,هرمزگان,1396,1.6586791
گرایش به علوم انسانی,همدان,1396,4.3175826
گرایش به علوم انسانی,چهارمحال و بختیاری,1396,4.5619082
گرایش به علوم انسانی,کل کشور,1396,8.2974443
گرایش به علوم انسانی,گلستان,1396,6.9343777
گرایش به علوم انسانی,گیلان,1396,5.1008964
گرایش به علوم انسانی,یزد,1396,.54499209
گرایش به علوم انسانی,آذربایجان شرقی,1398,9.968111
